,country,year,life_expectancy
23979,Denmark,1892,47.49
23980,Djibouti,1892,29.9
23982,Dominican Republic,1892,29.9
23984,Ecuador,1892,32.9
23985,Egypt,1892,33.0
23986,El Salvador,1892,28.7
23987,Equatorial Guinea,1892,29.8
23988,Eritrea,1892,30.2
23990,Estonia,1892,42.57
23991,Ethiopia,1892,14.0
23994,Fiji,1892,26.1
23995,Finland,1892,39.73
23996,France,1892,43.57
23997,French Guiana,1892,30.5
23998,French Polynesia,1892,25.6
23999,Gabon,1892,30.6
24000,Gambia,1892,28.8
24001,Georgia,1892,33.27
24002,Germany,1892,41.5
24003,Ghana,1892,28.0
24005,Greece,1892,38.5
24006,Greenland,1892,32.06
24007,Grenada,1892,37.3
24008,Guadeloupe,1892,27.66
24009,Guam,1892,27.5
24010,Guatemala,1892,25.81
24012,Guinea,1892,30.45
24013,Guinea-Bissau,1892,32.0
24014,Guyana,1892,31.12
24015,Haiti,1892,29.0
24017,Honduras,1892,33.9
24018,"Hong Kong, China",1892,34.9
24019,Hungary,1892,36.27
24020,Iceland,1892,52.73
24021,India,1892,22.65
24022,Indonesia,1892,30.0
24023,Iran,1892,25.6
24024,Iraq,1892,31.2
24025,Ireland,1892,47.02
24027,Israel,1892,32.0
24028,Italy,1892,38.84
24029,Jamaica,1892,39.2
24030,Japan,1892,37.84
24032,Jordan,1892,31.7
24033,Kazakhstan,1892,27.6
24034,Kenya,1892,25.5
24035,Kiribati,1892,24.9
24036,North Korea,1892,26.0
24037,South Korea,1892,25.8
24040,Kuwait,1892,26.0
24041,Kyrgyz Republic,1892,25.34
24042,Lao,1892,31.9
24043,Latvia,1892,43.63
24044,Lebanon,1892,29.7
24045,Lesotho,1892,32.8
24046,Liberia,1892,31.1
24047,Libya,1892,33.1
24049,Lithuania,1892,38.29
24050,Luxembourg,1892,43.44
24051,"Macao, China",1892,34.7
24052,"Macedonia, FYR",1892,36.1
24053,Madagascar,1892,30.5
24054,Malawi,1892,30.3
24055,Malaysia,1892,30.6
24056,Maldives,1892,32.65
24057,Mali,1892,26.41
24058,Malta,1892,38.15
24060,Martinique,1892,30.15
24061,Mauritania,1892,32.0
24062,Mauritius,1892,28.0
24063,Mayotte,1892,32.5
24064,Mexico,1892,24.49
24065,"Micronesia, Fed. Sts.",1892,26.7
24066,Moldova,1892,33.15
24068,Mongolia,1892,31.8
24069,Montenegro,1892,35.4
24071,Morocco,1892,33.1
24072,Mozambique,1892,30.28
24073,Myanmar,1892,30.8
24074,Namibia,1892,32.4
24076,Nepal,1892,32.8
24077,Netherlands,1892,43.95
24078,Netherlands Antilles,1892,34.41
24079,New Caledonia,1892,26.0
24080,New Zealand,1892,43.87
24082,Nicaragua,1892,25.4
24083,Niger,1892,30.8
24084,Nigeria,1892,30.4
24089,Norway,1892,49.68
24090,Oman,1892,32.3
24091,Pakistan,1892,23.56
24093,Panama,1892,32.9
24094,Papua New Guinea,1892,31.5
24095,Paraguay,1892,35.5
24096,Peru,1892,35.7
24097,Philippines,1892,30.9
24099,Poland,1892,38.02
24100,Portugal,1892,35.6
24101,Puerto Rico,1892,30.43
24102,Qatar,1892,30.8
24103,Reunion,1892,33.0
24104,Romania,1892,35.7
24105,Russia,1892,21.26
24106,Rwanda,1892,31.8
24110,St. Lucia,1892,28.01
24112,St. Vincent and the Grenadines,1892,25.99
24114,Samoa,1892,25.4
24116,Sao Tome and Principe,1892,31.0
24117,Saudi Arabia,1892,32.1
24118,Senegal,1892,25.2
24119,Serbia,1892,35.5
24122,Seychelles,1892,42.77
24123,Sierra Leone,1892,25.1
24124,Singapore,1892,34.0
24125,Slovak Republic,1892,36.4
24126,Slovenia,1892,36.6
24127,Solomon Islands,1892,25.1
24128,Somalia,1892,29.4
24130,South Africa,1892,33.5
24132,Spain,1892,32.1
24133,Sri Lanka,1892,32.6
24134,Sudan,1892,31.4
24135,Suriname,1892,32.9
24137,Swaziland,1892,32.3
24138,Sweden,1892,50.61
24139,Switzerland,1892,47.23
24140,Syria,1892,31.1
24141,Taiwan,1892,28.3
24142,Tajikistan,1892,25.64
24143,Tanzania,1892,32.2
24144,Thailand,1892,30.4
24145,Timor-Leste,1892,28.95
24146,Togo,1892,31.3
24148,Tonga,1892,28.2
24150,Trinidad and Tobago,1892,38.8
24151,Tunisia,1892,28.8
24152,Turkey,1892,35.0
24153,Turkmenistan,1892,23.86
24156,Uganda,1892,25.3
24157,Ukraine,1892,36.6
24158,United Arab Emirates,1892,30.7
24159,United Kingdom,1892,45.51
24160,United States,1892,45.95
24161,Uruguay,1892,32.9
24163,Uzbekistan,1892,28.33
24165,Vanuatu,1892,24.3
24166,Venezuela,1892,32.2
24167,West Bank and Gaza,1892,32.1
24169,Western Sahara,1892,34.75
24170,Vietnam,1892,32.0
24171,Virgin Islands (U.S.),1892,33.4
24174,Yemen,1892,23.39
24176,Zambia,1892,32.6
24177,Zimbabwe,1892,33.7
24179,South Sudan,1892,26.67
24181,Afghanistan,1893,27.26
24183,Albania,1893,35.4
24184,Algeria,1893,28.82
24187,Angola,1893,26.98
24189,Antigua and Barbuda,1893,33.54
24190,Argentina,1893,33.58
24191,Armenia,1893,35.6
24192,Aruba,1893,34.42
24193,Australia,1893,46.22
24194,Austria,1893,38.24
24195,Azerbaijan,1893,30.77
24196,Bahamas,1893,35.18
24197,Bahrain,1893,30.3
24198,Bangladesh,1893,22.36
24199,Barbados,1893,32.12
24200,Belarus,1893,36.2
24201,Belgium,1893,44.44
24202,Belize,1893,26.5
24203,Benin,1893,31.0
24205,Bhutan,1893,28.8
24206,Bolivia,1893,33.0
24207,Bosnia and Herzegovina,1893,35.1
24208,Botswana,1893,33.6
24209,Brazil,1893,31.98
24211,Brunei,1893,29.2
24212,Bulgaria,1893,39.89
24213,Burkina Faso,1893,29.2
24214,Burundi,1893,31.5
24215,Cambodia,1893,35.0
24216,Cameroon,1893,28.75
24217,Canada,1893,45.87
24218,Cape Verde,1893,33.8
24220,Central African Republic,1893,30.0
24221,Chad,1893,30.9
24223,Chile,1893,32.0
24224,China,1893,32.0
24227,Colombia,1893,32.0
24228,Comoros,1893,32.1
24229,"Congo, Dem. Rep.",1893,31.6
24230,"Congo, Rep.",1893,32.7
24232,Costa Rica,1893,31.84
24233,Cote d'Ivoire,1893,31.16
24234,Croatia,1893,36.1
24235,Cuba,1893,27.06
24236,Cyprus,1893,38.51
24237,Czech Republic,1893,35.0
24239,Denmark,1893,47.14
24240,Djibouti,1893,29.9
24242,Dominican Republic,1893,29.9
24244,Ecuador,1893,32.9
24245,Egypt,1893,33.0
24246,El Salvador,1893,28.7
24247,Equatorial Guinea,1893,29.8
24248,Eritrea,1893,30.2
24250,Estonia,1893,42.73
24251,Ethiopia,1893,29.7
24254,Fiji,1893,26.1
24255,Finland,1893,43.34
24256,France,1893,43.6
24257,French Guiana,1893,30.5
24258,French Polynesia,1893,25.6
24259,Gabon,1893,30.6
24260,Gambia,1893,28.8
24261,Georgia,1893,33.47
24262,Germany,1893,41.79
24263,Ghana,1893,28.0
24265,Greece,1893,38.68
24266,Greenland,1893,32.62
24267,Grenada,1893,37.3
24268,Guadeloupe,1893,27.66
24269,Guam,1893,27.5
24270,Guatemala,1893,25.81
24272,Guinea,1893,30.46
24273,Guinea-Bissau,1893,32.0
24274,Guyana,1893,31.12
24275,Haiti,1893,29.0
24277,Honduras,1893,33.9
24278,"Hong Kong, China",1893,34.9
24279,Hungary,1893,36.4
24280,Iceland,1893,52.58
24281,India,1893,24.11
24282,Indonesia,1893,30.0
24283,Iran,1893,25.6
24284,Iraq,1893,31.2
24285,Ireland,1893,47.29
24287,Israel,1893,32.0
24288,Italy,1893,39.79
24289,Jamaica,1893,38.6
24290,Japan,1893,37.93
24292,Jordan,1893,31.7
24293,Kazakhstan,1893,27.8
24294,Kenya,1893,25.5
24295,Kiribati,1893,24.9
24296,North Korea,1893,26.0
24297,South Korea,1893,25.8
24300,Kuwait,1893,26.0
24301,Kyrgyz Republic,1893,25.54
24302,Lao,1893,31.9
24303,Latvia,1893,43.96
24304,Lebanon,1893,29.7
24305,Lesotho,1893,32.8
24306,Liberia,1893,31.1
24307,Libya,1893,33.1
24309,Lithuania,1893,38.71
24310,Luxembourg,1893,43.95
24311,"Macao, China",1893,34.7
24312,"Macedonia, FYR",1893,36.1
24313,Madagascar,1893,30.5
24314,Malawi,1893,30.3
24315,Malaysia,1893,30.6
24316,Maldives,1893,32.65
24317,Mali,1893,26.41
24318,Malta,1893,38.63
24320,Martinique,1893,30.15
24321,Mauritania,1893,32.0
24322,Mauritius,1893,23.17
24323,Mayotte,1893,32.5
24324,Mexico,1893,23.29
24325,"Micronesia, Fed. Sts.",1893,26.7
24326,Moldova,1893,33.15
24328,Mongolia,1893,31.8
24329,Montenegro,1893,35.4
24331,Morocco,1893,33.1
24332,Mozambique,1893,30.28
24333,Myanmar,1893,30.8
24334,Namibia,1893,32.4
24336,Nepal,1893,32.8
24337,Netherlands,1893,45.8
24338,Netherlands Antilles,1893,34.41
24339,New Caledonia,1893,26.0
24340,New Zealand,1893,44.31
24342,Nicaragua,1893,25.4
24343,Niger,1893,30.8
24344,Nigeria,1893,30.4
24349,Norway,1893,51.41
24350,Oman,1893,32.3
24351,Pakistan,1893,24.37
24353,Panama,1893,32.9
24354,Papua New Guinea,1893,31.5
24355,Paraguay,1893,35.5
24356,Peru,1893,35.7
24357,Philippines,1893,30.9
24359,Poland,1893,38.32
24360,Portugal,1893,35.6
24361,Puerto Rico,1893,30.43
24362,Qatar,1893,30.8
24363,Reunion,1893,33.0
24364,Romania,1893,35.7
24365,Russia,1893,27.6
24366,Rwanda,1893,31.8
24370,St. Lucia,1893,28.01
24372,St. Vincent and the Grenadines,1893,25.99
24374,Samoa,1893,25.4
24376,Sao Tome and Principe,1893,31.0
24377,Saudi Arabia,1893,32.1
24378,Senegal,1893,25.2
24379,Serbia,1893,35.5
24382,Seychelles,1893,43.04
24383,Sierra Leone,1893,25.1
24384,Singapore,1893,34.0
24385,Slovak Republic,1893,36.4
24386,Slovenia,1893,36.6
24387,Solomon Islands,1893,25.1
24388,Somalia,1893,29.4
24390,South Africa,1893,33.5
24392,Spain,1893,32.44
24393,Sri Lanka,1893,32.6
24394,Sudan,1893,31.4
24395,Suriname,1893,32.9
24397,Swaziland,1893,32.3
24398,Sweden,1893,51.36
24399,Switzerland,1893,46.07
24400,Syria,1893,31.1
24401,Taiwan,1893,28.3
24402,Tajikistan,1893,25.84
24403,Tanzania,1893,32.2
24404,Thailand,1893,30.4
24405,Timor-Leste,1893,28.95
24406,Togo,1893,31.3
24408,Tonga,1893,8.0
24410,Trinidad and Tobago,1893,38.8
24411,Tunisia,1893,28.8
24412,Turkey,1893,35.0
24413,Turkmenistan,1893,24.06
24416,Uganda,1893,25.3
24417,Ukraine,1893,36.6
24418,United Arab Emirates,1893,30.7
24419,United Kingdom,1893,44.87
24420,United States,1893,46.33
24421,Uruguay,1893,32.9
24423,Uzbekistan,1893,28.53
24425,Vanuatu,1893,24.3
24426,Venezuela,1893,32.2
24427,West Bank and Gaza,1893,32.1
24429,Western Sahara,1893,34.75
24430,Vietnam,1893,32.0
24431,Virgin Islands (U.S.),1893,33.4
24434,Yemen,1893,23.39
24436,Zambia,1893,32.6
24437,Zimbabwe,1893,33.7
24439,South Sudan,1893,26.67
24441,Afghanistan,1894,27.25
24443,Albania,1894,35.4
24444,Algeria,1894,28.82
24447,Angola,1894,26.98
24449,Antigua and Barbuda,1894,33.54
24450,Argentina,1894,33.44
24451,Armenia,1894,35.8
24452,Aruba,1894,34.42
24453,Australia,1894,46.75
24454,Austria,1894,38.71
24455,Azerbaijan,1894,30.97
24456,Bahamas,1894,35.18
24457,Bahrain,1894,30.3
24458,Bangladesh,1894,22.18
24459,Barbados,1894,32.12
24460,Belarus,1894,36.2
24461,Belgium,1894,46.65
24462,Belize,1894,26.5
24463,Benin,1894,31.0
24465,Bhutan,1894,28.8
24466,Bolivia,1894,33.0
24467,Bosnia and Herzegovina,1894,35.1
24468,Botswana,1894,33.6
24469,Brazil,1894,31.98
24471,Brunei,1894,29.2
24472,Bulgaria,1894,39.94
24473,Burkina Faso,1894,29.2
24474,Burundi,1894,31.5
24475,Cambodia,1894,35.0
24476,Cameroon,1894,28.75
24477,Canada,1894,46.21
24478,Cape Verde,1894,33.8
24480,Central African Republic,1894,30.0
24481,Chad,1894,30.9
24483,Chile,1894,32.0
24484,China,1894,32.0
24487,Colombia,1894,32.0
24488,Comoros,1894,32.1
24489,"Congo, Dem. Rep.",1894,31.6
24490,"Congo, Rep.",1894,32.7
24492,Costa Rica,1894,32.25
24493,Cote d'Ivoire,1894,31.16
24494,Croatia,1894,36.1
24495,Cuba,1894,22.9
24496,Cyprus,1894,38.51
24497,Czech Republic,1894,35.0
24499,Denmark,1894,49.42
24500,Djibouti,1894,29.9
24502,Dominican Republic,1894,29.9
24504,Ecuador,1894,32.9
24505,Egypt,1894,33.0
24506,El Salvador,1894,28.7
24507,Equatorial Guinea,1894,29.8
24508,Eritrea,1894,30.2
24510,Estonia,1894,42.88
24511,Ethiopia,1894,29.7
24514,Fiji,1894,26.1
24515,Finland,1894,45.22
24516,France,1894,45.53
24517,French Guiana,1894,30.5
24518,French Polynesia,1894,25.6
24519,Gabon,1894,30.6
24520,Gambia,1894,28.8
24521,Georgia,1894,33.67
24522,Germany,1894,42.09
24523,Ghana,1894,28.0
24525,Greece,1894,38.86
24526,Greenland,1894,33.17
24527,Grenada,1894,37.3
24528,Guadeloupe,1894,27.66
24529,Guam,1894,27.5
24530,Guatemala,1894,25.82
24532,Guinea,1894,30.47
24533,Guinea-Bissau,1894,32.0
24534,Guyana,1894,31.12
24535,Haiti,1894,29.0
24537,Honduras,1894,33.9
24538,"Hong Kong, China",1894,34.9
24539,Hungary,1894,36.53
24540,Iceland,1894,44.79
24541,India,1894,24.03
24542,Indonesia,1894,30.0
24543,Iran,1894,25.6
24544,Iraq,1894,31.2
24545,Ireland,1894,47.55
24547,Israel,1894,32.0
24548,Italy,1894,39.91
24549,Jamaica,1894,39.0
24550,Japan,1894,38.01
24552,Jordan,1894,31.7
24553,Kazakhstan,1894,28.0
24554,Kenya,1894,25.5
24555,Kiribati,1894,24.9
24556,North Korea,1894,26.0
24557,South Korea,1894,25.8
24560,Kuwait,1894,26.0
24561,Kyrgyz Republic,1894,25.74
24562,Lao,1894,31.9
24563,Latvia,1894,44.29
24564,Lebanon,1894,29.7
24565,Lesotho,1894,32.8
24566,Liberia,1894,31.1
24567,Libya,1894,33.1
24569,Lithuania,1894,39.14
24570,Luxembourg,1894,44.45
24571,"Macao, China",1894,34.7
24572,"Macedonia, FYR",1894,36.1
24573,Madagascar,1894,30.5
24574,Malawi,1894,30.3
24575,Malaysia,1894,30.6
24576,Maldives,1894,32.65
24577,Mali,1894,26.41
24578,Malta,1894,39.1
24580,Martinique,1894,30.15
24581,Mauritania,1894,32.0
24582,Mauritius,1894,33.32
24583,Mayotte,1894,32.5
24584,Mexico,1894,26.62
24585,"Micronesia, Fed. Sts.",1894,26.7
24586,Moldova,1894,33.15
24588,Mongolia,1894,31.8
24589,Montenegro,1894,35.4
24591,Morocco,1894,33.1
24592,Mozambique,1894,30.28
24593,Myanmar,1894,30.8
24594,Namibia,1894,32.4
24596,Nepal,1894,32.8
24597,Netherlands,1894,46.93
24598,Netherlands Antilles,1894,34.41
24599,New Caledonia,1894,26.0
24600,New Zealand,1894,44.76
24602,Nicaragua,1894,25.4
24603,Niger,1894,30.8
24604,Nigeria,1894,30.4
24609,Norway,1894,50.62
24610,Oman,1894,32.3
24611,Pakistan,1894,23.98
24613,Panama,1894,32.9
24614,Papua New Guinea,1894,31.5
24615,Paraguay,1894,35.5
24616,Peru,1894,35.7
24617,Philippines,1894,30.9
24619,Poland,1894,38.62
24620,Portugal,1894,35.6
24621,Puerto Rico,1894,30.43
24622,Qatar,1894,30.8
24623,Reunion,1894,33.0
24624,Romania,1894,35.7
24625,Russia,1894,28.1
24626,Rwanda,1894,31.8
24630,St. Lucia,1894,28.01
24632,St. Vincent and the Grenadines,1894,25.99
24634,Samoa,1894,25.4
24636,Sao Tome and Principe,1894,31.0
24637,Saudi Arabia,1894,32.1
24638,Senegal,1894,25.2
24639,Serbia,1894,35.5
24642,Seychelles,1894,43.3
24643,Sierra Leone,1894,25.1
24644,Singapore,1894,34.0
24645,Slovak Republic,1894,36.4
24646,Slovenia,1894,36.6
24647,Solomon Islands,1894,25.1
24648,Somalia,1894,29.4
24650,South Africa,1894,33.5
24652,Spain,1894,32.78
24653,Sri Lanka,1894,32.6
24654,Sudan,1894,31.4
24655,Suriname,1894,32.9
24657,Swaziland,1894,32.3
24658,Sweden,1894,52.1
24659,Switzerland,1894,45.79
24660,Syria,1894,31.1
24661,Taiwan,1894,28.3
24662,Tajikistan,1894,26.04
24663,Tanzania,1894,32.2
24664,Thailand,1894,30.4
24665,Timor-Leste,1894,28.95
24666,Togo,1894,31.3
24668,Tonga,1894,28.2
24670,Trinidad and Tobago,1894,38.8
24671,Tunisia,1894,28.8
24672,Turkey,1894,35.0
24673,Turkmenistan,1894,24.26
24676,Uganda,1894,25.3
24677,Ukraine,1894,36.6
24678,United Arab Emirates,1894,30.7
24679,United Kingdom,1894,48.34
24680,United States,1894,46.7
24681,Uruguay,1894,32.9
24683,Uzbekistan,1894,28.73
24685,Vanuatu,1894,24.3
24686,Venezuela,1894,32.2
24687,West Bank and Gaza,1894,32.1
24689,Western Sahara,1894,34.75
24690,Vietnam,1894,32.0
24691,Virgin Islands (U.S.),1894,33.4
24694,Yemen,1894,23.39
24696,Zambia,1894,32.6
24697,Zimbabwe,1894,33.7
24699,South Sudan,1894,26.67
24701,Afghanistan,1895,27.24
24703,Albania,1895,35.4
24704,Algeria,1895,28.82
24707,Angola,1895,26.98
24709,Antigua and Barbuda,1895,33.54
24710,Argentina,1895,33.3
24711,Armenia,1895,36.0
24712,Aruba,1895,34.42
24713,Australia,1895,47.28
24714,Austria,1895,39.18
24715,Azerbaijan,1895,31.17
24716,Bahamas,1895,35.18
24717,Bahrain,1895,30.3
24718,Bangladesh,1895,22.0
24719,Barbados,1895,32.12
24720,Belarus,1895,36.2
24721,Belgium,1895,45.46
24722,Belize,1895,26.5
24723,Benin,1895,31.0
24725,Bhutan,1895,28.8
24726,Bolivia,1895,33.0
24727,Bosnia and Herzegovina,1895,35.1
24728,Botswana,1895,33.6
24729,Brazil,1895,31.98
24731,Brunei,1895,29.2
24732,Bulgaria,1895,39.98
24733,Burkina Faso,1895,29.2
24734,Burundi,1895,31.5
24735,Cambodia,1895,35.0
24736,Cameroon,1895,28.75
24737,Canada,1895,46.56
24738,Cape Verde,1895,33.8
24740,Central African Republic,1895,30.0
24741,Chad,1895,30.9
24743,Chile,1895,32.0
24744,China,1895,32.0
24747,Colombia,1895,32.0
24748,Comoros,1895,32.1
24749,"Congo, Dem. Rep.",1895,31.6
24750,"Congo, Rep.",1895,32.7
24752,Costa Rica,1895,32.65
24753,Cote d'Ivoire,1895,31.16
24754,Croatia,1895,36.1
24755,Cuba,1895,22.1
24756,Cyprus,1895,38.51
24757,Czech Republic,1895,35.88
24759,Denmark,1895,50.93
24760,Djibouti,1895,29.9
24762,Dominican Republic,1895,29.9
24764,Ecuador,1895,32.9
24765,Egypt,1895,33.0
24766,El Salvador,1895,28.7
24767,Equatorial Guinea,1895,29.8
24768,Eritrea,1895,30.2
24770,Estonia,1895,43.03
24771,Ethiopia,1895,29.5
24774,Fiji,1895,26.1
24775,Finland,1895,47.64
24776,France,1895,45.2
24777,French Guiana,1895,30.5
24778,French Polynesia,1895,25.6
24779,Gabon,1895,30.6
24780,Gambia,1895,28.8
24781,Georgia,1895,33.87
24782,Germany,1895,42.38
24783,Ghana,1895,28.0
24785,Greece,1895,39.04
24786,Greenland,1895,33.73
24787,Grenada,1895,37.3
24788,Guadeloupe,1895,27.66
24789,Guam,1895,27.5
24790,Guatemala,1895,25.82
24792,Guinea,1895,30.48
24793,Guinea-Bissau,1895,32.0
24794,Guyana,1895,31.12
24795,Haiti,1895,29.0
24797,Honduras,1895,33.9
24798,"Hong Kong, China",1895,34.9
24799,Hungary,1895,36.67
24800,Iceland,1895,52.52
24801,India,1895,23.95
24802,Indonesia,1895,30.0
24803,Iran,1895,25.6
24804,Iraq,1895,31.2
24805,Ireland,1895,47.81
24807,Israel,1895,32.0
24808,Italy,1895,39.61
24809,Jamaica,1895,37.4
24810,Japan,1895,38.1
24812,Jordan,1895,31.7
24813,Kazakhstan,1895,28.2
24814,Kenya,1895,25.5
24815,Kiribati,1895,24.9
24816,North Korea,1895,26.0
24817,South Korea,1895,25.8
24820,Kuwait,1895,26.0
24821,Kyrgyz Republic,1895,25.94
24822,Lao,1895,31.9
24823,Latvia,1895,44.62
24824,Lebanon,1895,29.7
24825,Lesotho,1895,32.8
24826,Liberia,1895,31.1
24827,Libya,1895,33.1
24829,Lithuania,1895,39.57
24830,Luxembourg,1895,44.96
24831,"Macao, China",1895,34.7
24832,"Macedonia, FYR",1895,36.1
24833,Madagascar,1895,30.5
24834,Malawi,1895,30.3
24835,Malaysia,1895,30.6
24836,Maldives,1895,32.65
24837,Mali,1895,26.41
24838,Malta,1895,39.57
24840,Martinique,1895,30.15
24841,Mauritania,1895,32.0
24842,Mauritius,1895,25.97
24843,Mayotte,1895,32.5
24844,Mexico,1895,29.52
24845,"Micronesia, Fed. Sts.",1895,26.7
24846,Moldova,1895,33.15
24848,Mongolia,1895,31.8
24849,Montenegro,1895,35.4
24851,Morocco,1895,33.1
24852,Mozambique,1895,30.28
24853,Myanmar,1895,30.8
24854,Namibia,1895,32.4
24856,Nepal,1895,32.8
24857,Netherlands,1895,46.64
24858,Netherlands Antilles,1895,34.41
24859,New Caledonia,1895,26.0
24860,New Zealand,1895,45.21
24862,Nicaragua,1895,25.4
24863,Niger,1895,30.8
24864,Nigeria,1895,30.4
24869,Norway,1895,52.8
24870,Oman,1895,32.3
24871,Pakistan,1895,23.59
24873,Panama,1895,32.9
24874,Papua New Guinea,1895,31.5
24875,Paraguay,1895,35.5
24876,Peru,1895,35.7
24877,Philippines,1895,30.9
24879,Poland,1895,38.92
24880,Portugal,1895,35.6
24881,Puerto Rico,1895,30.79
24882,Qatar,1895,30.8
24883,Reunion,1895,33.0
24884,Romania,1895,35.7
24885,Russia,1895,26.95
24886,Rwanda,1895,31.8
24890,St. Lucia,1895,28.01
24892,St. Vincent and the Grenadines,1895,25.99
24894,Samoa,1895,25.4
24896,Sao Tome and Principe,1895,31.0
24897,Saudi Arabia,1895,32.1
24898,Senegal,1895,25.2
24899,Serbia,1895,35.5
24902,Seychelles,1895,43.56
24903,Sierra Leone,1895,25.1
24904,Singapore,1895,34.0
24905,Slovak Republic,1895,36.4
24906,Slovenia,1895,36.6
24907,Solomon Islands,1895,25.1
24908,Somalia,1895,29.4
24910,South Africa,1895,33.5
24912,Spain,1895,33.11
24913,Sri Lanka,1895,32.6
24914,Sudan,1895,31.4
24915,Suriname,1895,32.9
24917,Swaziland,1895,32.3
24918,Sweden,1895,54.16
24919,Switzerland,1895,46.84
24920,Syria,1895,31.1
24921,Taiwan,1895,28.3
24922,Tajikistan,1895,26.24
24923,Tanzania,1895,32.2
24924,Thailand,1895,30.4
24925,Timor-Leste,1895,28.95
24926,Togo,1895,31.3
24928,Tonga,1895,28.2
24930,Trinidad and Tobago,1895,38.8
24931,Tunisia,1895,28.8
24932,Turkey,1895,35.0
24933,Turkmenistan,1895,24.46
24936,Uganda,1895,25.3
24937,Ukraine,1895,36.6
24938,United Arab Emirates,1895,30.7
24939,United Kingdom,1895,45.73
24940,United States,1895,47.07
24941,Uruguay,1895,32.9
24943,Uzbekistan,1895,28.93
24945,Vanuatu,1895,24.3
24946,Venezuela,1895,32.2
24947,West Bank and Gaza,1895,32.1
24949,Western Sahara,1895,34.75
24950,Vietnam,1895,32.0
24951,Virgin Islands (U.S.),1895,33.4
24954,Yemen,1895,23.39
24956,Zambia,1895,32.6
24957,Zimbabwe,1895,33.7
24959,South Sudan,1895,26.67
24961,Afghanistan,1896,27.23
24963,Albania,1896,35.4
24964,Algeria,1896,28.82
24967,Angola,1896,26.98
24969,Antigua and Barbuda,1896,33.54
24970,Argentina,1896,34.0
24971,Armenia,1896,36.2
24972,Aruba,1896,34.42
24973,Australia,1896,47.81
24974,Austria,1896,39.65
24975,Azerbaijan,1896,31.37
24976,Bahamas,1896,35.18
24977,Bahrain,1896,30.3
24978,Bangladesh,1896,20.0
24979,Barbados,1896,32.12
24980,Belarus,1896,36.2
24981,Belgium,1896,48.06
24982,Belize,1896,26.5
24983,Benin,1896,31.0
24985,Bhutan,1896,28.8
24986,Bolivia,1896,33.0
24987,Bosnia and Herzegovina,1896,35.1
24988,Botswana,1896,33.6
24989,Brazil,1896,31.98
24991,Brunei,1896,29.2
24992,Bulgaria,1896,40.02
24993,Burkina Faso,1896,29.2
24994,Burundi,1896,31.5
24995,Cambodia,1896,35.0
24996,Cameroon,1896,28.75
24997,Canada,1896,46.9
24998,Cape Verde,1896,33.8
25000,Central African Republic,1896,30.0
25001,Chad,1896,30.9
25003,Chile,1896,32.0
25004,China,1896,32.0
25007,Colombia,1896,32.0
25008,Comoros,1896,32.1
25009,"Congo, Dem. Rep.",1896,31.6
25010,"Congo, Rep.",1896,32.7
25012,Costa Rica,1896,33.06
25013,Cote d'Ivoire,1896,31.16
25014,Croatia,1896,36.1
25015,Cuba,1896,21.3
25016,Cyprus,1896,39.16
25017,Czech Republic,1896,36.76
25019,Denmark,1896,52.99
25020,Djibouti,1896,29.9
25022,Dominican Republic,1896,29.9
25024,Ecuador,1896,32.9
25025,Egypt,1896,33.0
25026,El Salvador,1896,28.7
25027,Equatorial Guinea,1896,29.8
25028,Eritrea,1896,30.2
25030,Estonia,1896,43.01
25031,Ethiopia,1896,28.7
25034,Fiji,1896,26.1
25035,Finland,1896,46.56
25036,France,1896,47.56
25037,French Guiana,1896,30.5
25038,French Polynesia,1896,25.6
25039,Gabon,1896,30.6
25040,Gambia,1896,28.8
25041,Georgia,1896,34.07
25042,Germany,1896,42.69
25043,Ghana,1896,28.0
25045,Greece,1896,39.22
25046,Greenland,1896,34.28
25047,Grenada,1896,37.3
25048,Guadeloupe,1896,27.66
25049,Guam,1896,27.5
25050,Guatemala,1896,25.82
25052,Guinea,1896,30.49
25053,Guinea-Bissau,1896,32.0
25054,Guyana,1896,31.12
25055,Haiti,1896,29.0
25057,Honduras,1896,33.9
25058,"Hong Kong, China",1896,34.9
25059,Hungary,1896,36.8
25060,Iceland,1896,53.22
25061,India,1896,22.75
25062,Indonesia,1896,30.0
25063,Iran,1896,25.6
25064,Iraq,1896,31.2
25065,Ireland,1896,48.08
25067,Israel,1896,32.0
25068,Italy,1896,40.7
25069,Jamaica,1896,37.6
25070,Japan,1896,38.2
25072,Jordan,1896,31.7
